,Directory,Filename,Creation,Lot_No
1941,F:\APPS\CofA,IAA-223@T00623.pdf,2015-03-25 13:45:17.614863,IAA-223
1942,F:\APPS\CofA,IAA-023@J01266.pdf,2015-03-24 09:35:26.116447,IAA-023
1943,F:\APPS\CofA,IAA-023@L01087.pdf,2015-03-24 09:36:13.088047,IAA-023
1944,F:\APPS\CofA,IAA-023@N081973.pdf,2016-07-27 07:43:29.325960,IAA-023
1945,F:\APPS\CofA,IAA-023@N082590.pdf,2017-05-25 12:03:54.785359,IAA-023
1946,F:\APPS\CofA,IAA-023@N083606.pdf,2018-11-08 09:25:55.264229,IAA-023
1947,F:\APPS\CofA,IAA-023@R00906.pdf,2015-01-14 14:42:08.926151,IAA-023
1948,F:\APPS\CofA,ICP-023@0006471731.pdf,2019-06-18 14:58:38.650591,ICP-023
1949,F:\APPS\CofA,ICP-023@CM-5443.pdf,2015-10-21 12:02:46.175535,ICP-023
1950,F:\APPS\CofA,ICP-023@CP-3529.pdf,2016-07-26 16:11:31.955877,ICP-023
1951,F:\APPS\CofA,ICP-023@CP-3979.pdf,2016-08-11 09:34:59.878138,ICP-023
1952,F:\APPS\CofA,ICP-023@CS-0029.pdf,2018-02-02 15:21:45.312882,ICP-023
1953,F:\APPS\CofA,ICP-023@J00591.pdf,2015-04-09 14:16:41.897991,ICP-023
1954,F:\APPS\CofA,ICP-023@J01242.pdf,2015-04-09 14:17:26.847081,ICP-023
1955,F:\APPS\CofA,ICP-023@K00360.pdf,2015-04-09 14:18:05.925331,ICP-023
1956,F:\APPS\CofA,ICP-023@L00836.pdf,2015-04-09 14:18:59.605706,ICP-023
1957,F:\APPS\CofA,ICP-023@R00739.pdf,2015-07-17 08:25:59.718744,ICP-023
1958,F:\APPS\CofA,ICP-023@T00623.pdf,2015-03-26 16:36:25.866895,ICP-023
1959,F:\APPS\CofA,ICP-123@0006460999.pdf,2019-05-06 13:13:42.909086,ICP-123
1960,F:\APPS\CofA,ICP-123@0006504777.pdf,2019-11-19 10:25:32.795035,ICP-123
1961,F:\APPS\CofA,ICP-123@0006512766.pdf,2020-01-23 15:34:02.175776,ICP-123
1962,F:\APPS\CofA,ICP-123@CL-4071.pdf,2015-04-23 13:50:06.969276,ICP-123
1963,F:\APPS\CofA,ICP-123@CM-2151.pdf,2015-04-30 08:19:35.585632,ICP-123
1964,F:\APPS\CofA,ICP-123@CM-2231.pdf,2015-05-01 13:53:04.802893,ICP-123
1965,F:\APPS\CofA,ICP-123@CM-2240.pdf,2015-05-04 10:08:54.905997,ICP-123
1966,F:\APPS\CofA,ICP-123@CM-3430.pdf,2015-06-25 07:32:40.653726,ICP-123
1967,F:\APPS\CofA,ICP-123@CM-5801.pdf,2015-11-10 12:44:49.178901,ICP-123
1968,F:\APPS\CofA,ICP-123@CP-1279.pdf,2016-03-24 09:45:25.098267,ICP-123
1969,F:\APPS\CofA,ICP-123@CP-3591.pdf,2016-07-27 08:09:35.313879,ICP-123
1970,F:\APPS\CofA,ICP-123@CP-5825.pdf,2016-11-29 11:05:26.456011,ICP-123
1971,F:\APPS\CofA,ICP-123@CR-0569.pdf,2017-02-14 09:56:05.485363,ICP-123
1972,F:\APPS\CofA,ICP-123@CR-0968.pdf,2017-03-06 11:06:36.950989,ICP-123
1973,F:\APPS\CofA,ICP-123@CR-2720.pdf,2017-06-13 09:57:35.810477,ICP-123
1974,F:\APPS\CofA,ICP-123@CR-4755.pdf,2017-10-25 07:10:33.101788,ICP-123
1975,F:\APPS\CofA,ICP-123@CS-0858.pdf,2018-02-26 14:42:04.089602,ICP-123
1976,F:\APPS\CofA,ICP-123@CS-1852.pdf,2018-04-18 12:08:21.220427,ICP-123
1977,F:\APPS\CofA,ICP-123@CS-4259.pdf,2018-08-21 10:23:17.784056,ICP-123
1978,F:\APPS\CofA,ICP-123@CS-4319.pdf,2018-08-24 07:51:33.070164,ICP-123
1979,F:\APPS\CofA,ICP-123@J01266.pdf,2015-04-23 13:52:11.592707,ICP-123
1980,F:\APPS\CofA,ICP-123@K01124.pdf,2015-04-23 13:52:53.355907,ICP-123
1981,F:\APPS\CofA,ICP-123@L01087.pdf,2015-04-23 13:53:29.532907,ICP-123
1982,F:\APPS\CofA,ICP-123@M01111.pdf,2015-04-23 13:54:02.793107,ICP-123
1983,F:\APPS\CofA,ICP-123@P00012.pdf,2015-04-23 13:54:43.260507,ICP-123
1984,F:\APPS\CofA,ICP-123@P00738.pdf,2015-04-23 13:55:13.682507,ICP-123
1985,F:\APPS\CofA,ICP-123@P00965.pdf,2015-04-23 13:55:56.344907,ICP-123
1986,F:\APPS\CofA,ICP-123@P01310.pdf,2015-04-23 13:56:27.833907,ICP-123
1987,F:\APPS\CofA,ICP-123@R00906.pdf,2015-04-23 13:50:19.828651,ICP-123
1988,F:\APPS\CofA,ICP-123@T00157.pdf,2015-04-23 13:50:31.328651,ICP-123
1989,F:\APPS\CofA,ICP-323@AU-00016.pdf,2015-04-20 15:18:15.553466,ICP-323
1990,F:\APPS\CofA,ICP-323@AU-01047.pdf,2017-10-19 15:56:00.886085,ICP-323
1991,F:\APPS\CofA,ICP-423@AU-00946.pdf,2019-02-16 11:31:05.677819,ICP-423
1992,F:\APPS\CofA,IAA-270@K00653.pdf,2015-03-26 14:46:56.052822,IAA-270
1993,F:\APPS\CofA,IAA-270@M00560.pdf,2015-03-26 14:47:48.125622,IAA-270
1994,F:\APPS\CofA,IAA-270@N081726.pdf,2016-03-10 06:36:05.673307,IAA-270
1995,F:\APPS\CofA,IAA-270@P00964.pdf,2015-03-26 14:48:31.790022,IAA-270
1996,F:\APPS\CofA,IAA-270@R00642.pdf,2015-03-26 14:46:16.174272,IAA-270
1997,F:\APPS\CofA,ICP-070@CP-1033.pdf,2016-03-09 15:00:20.193580,ICP-070
1998,F:\APPS\CofA,ICP-070@K00653.pdf,2015-04-21 14:46:54.664145,ICP-070
1999,F:\APPS\CofA,ICP-070@L01166.pdf,2015-04-21 14:53:28.877049,ICP-070
2000,F:\APPS\CofA,ICP-070@M00560.pdf,2015-04-21 15:06:33.189500,ICP-070
2001,F:\APPS\CofA,ICP-070@P00952.pdf,2015-04-21 15:07:08.087700,ICP-070
2002,F:\APPS\CofA,ICP-070@P00964.pdf,2015-04-21 15:10:05.710300,ICP-070
2003,F:\APPS\CofA,ICP-070@R00756.pdf,2016-02-09 10:22:39.267104,ICP-070
2004,F:\APPS\CofA,ICP-170@F00593Z.pdf,2015-05-06 11:18:34.072345,ICP-170
2005,F:\APPS\CofA,ICP-170@M00784.pdf,2015-05-06 11:19:19.083545,ICP-170
2006,F:\APPS\CofA,ICP-170@R00794.pdf,2015-08-18 13:45:24.451866,ICP-170
2007,F:\APPS\CofA,IAA-239@0006518038.pdf,2020-01-31 09:55:28.528384,IAA-239
2008,F:\APPS\CofA,IAA-239@CL-5200.pdf,2015-03-26 10:18:18.605294,IAA-239
2009,F:\APPS\CofA,IAA-239@J00486.pdf,2015-03-26 10:19:29.202507,IAA-239
2010,F:\APPS\CofA,IAA-239@K00211.pdf,2015-03-26 10:20:35.286225,IAA-239
2011,F:\APPS\CofA,IAA-239@L00225.pdf,2015-03-26 10:21:16.877157,IAA-239
2012,F:\APPS\CofA,IAA-239@N081483.pdf,2015-12-02 11:04:31.297135,IAA-239
2013,F:\APPS\CofA,IAA-239@N082497.pdf,2017-04-17 11:27:57.478201,IAA-239
2014,F:\APPS\CofA,IAA-239@N083149.pdf,2018-02-19 14:40:40.803498,IAA-239
2015,F:\APPS\CofA,IAA-239@N083646.pdf,2018-11-29 15:48:32.224728,IAA-239
2016,F:\APPS\CofA,IAA-239@P01091.pdf,2015-03-26 10:21:58.108673,IAA-239
2017,F:\APPS\CofA,IAA-239@T00191.pdf,2015-03-26 10:18:28.433356,IAA-239
2018,F:\APPS\CofA,IAA-039@J00459.pdf,2015-03-24 11:31:24.154136,IAA-039
2019,F:\APPS\CofA,IAA-039@K00827.pdf,2015-03-24 11:34:17.160520,IAA-039
2020,F:\APPS\CofA,IAA-039@L01164.pdf,2015-03-24 11:48:11.925363,IAA-039
2021,F:\APPS\CofA,IAA-039@M00164.pdf,2015-03-24 11:56:43.140851,IAA-039
2022,F:\APPS\CofA,IAA-039@N081673.pdf,2016-02-03 13:55:06.242032,IAA-039
2023,F:\APPS\CofA,ICP-039@0006477755.pdf,2019-07-27 08:44:09.697011,ICP-039
2024,F:\APPS\CofA,ICP-039@CL-5200.pdf,2015-03-18 09:26:01.092860,ICP-039
2025,F:\APPS\CofA,ICP-039@CM-6123.pdf,2015-12-02 11:07:40.390776,ICP-039
2026,F:\APPS\CofA,ICP-039@CP-2766.pdf,2016-06-09 09:53:56.976143,ICP-039
2027,F:\APPS\CofA,ICP-039@CR-0348.pdf,2017-01-31 15:51:24.177000,ICP-039
2028,F:\APPS\CofA,ICP-039@CS-0103.pdf,2018-01-17 16:46:48.761030,ICP-039
2029,F:\APPS\CofA,ICP-039@CS-2049.pdf,2018-04-24 11:19:18.975897,ICP-039
2030,F:\APPS\CofA,ICP-039@J00486.pdf,2015-04-15 10:09:02.798057,ICP-039
2031,F:\APPS\CofA,ICP-039@J01104.pdf,2015-04-15 10:09:50.920057,ICP-039
2032,F:\APPS\CofA,ICP-039@J01260.pdf,2015-04-15 10:10:54.678257,ICP-039
2033,F:\APPS\CofA,ICP-039@K00211.pdf,2015-04-15 10:11:32.415657,ICP-039
2034,F:\APPS\CofA,ICP-039@L00225.pdf,2015-04-15 10:12:21.744857,ICP-039
2035,F:\APPS\CofA,ICP-039@M00045.pdf,2015-04-15 10:13:02.416057,ICP-039
2036,F:\APPS\CofA,ICP-039@M00896.pdf,2015-04-15 10:13:56.690457,ICP-039
2037,F:\APPS\CofA,ICP-039@P01091.pdf,2015-04-15 10:14:39.919057,ICP-039
2038,F:\APPS\CofA,ICP-039@R00374.pdf,2015-04-15 10:08:08.218106,ICP-039
2039,F:\APPS\CofA,ICP-039@T00191.pdf,2014-12-10 12:42:46.243480,ICP-039
2040,F:\APPS\CofA,ICP-139@0006512731.pdf,2020-01-23 16:05:01.398973,ICP-139
2041,F:\APPS\CofA,ICP-139@CM-5940.pdf,2015-11-19 09:29:04.323770,ICP-139
2042,F:\APPS\CofA,ICP-139@CR-0220.pdf,2017-01-23 09:55:06.437907,ICP-139
2043,F:\APPS\CofA,ICP-139@CR-4449.pdf,2017-10-03 06:47:00.277106,ICP-139
2044,F:\APPS\CofA,ICP-139@CS-4207.pdf,2018-08-16 14:45:03.032314,ICP-139
2045,F:\APPS\CofA,ICP-139@J00459.pdf,2015-04-28 14:37:55.678606,ICP-139
2046,F:\APPS\CofA,ICP-139@K00827.pdf,2015-04-28 14:38:28.164806,ICP-139
2047,F:\APPS\CofA,ICP-139@L00467.pdf,2015-04-28 14:39:07.232206,ICP-139
2048,F:\APPS\CofA,ICP-139@L01164.pdf,2015-04-28 14:39:39.920206,ICP-139
2049,F:\APPS\CofA,ICP-139@M00164.pdf,2015-04-28 14:40:17.025006,ICP-139
2050,F:\APPS\CofA,ICP-139@M00540.pdf,2015-04-28 14:40:49.494606,ICP-139
2051,F:\APPS\CofA,ICP-139@P01058.pdf,2015-04-28 14:41:23.509606,ICP-139
2052,F:\APPS\CofA,ICP-139@P01341.pdf,2015-04-28 14:41:57.743006,ICP-139
2053,F:\APPS\CofA,ICP-139@R00518.pdf,2016-09-22 14:26:00.375952,ICP-139
2054,F:\APPS\CofA,ICP-139@T00447.pdf,2014-07-09 11:49:34.249154,ICP-139
2055,F:\APPS\CofA,IAA-230@CL-3391.pdf,2015-03-18 09:40:13.181025,IAA-230
2056,F:\APPS\CofA,IAA-230@CM-3989.pdf,2015-07-24 11:10:13.662291,IAA-230
2057,F:\APPS\CofA,IAA-230@CM-5435.pdf,2015-10-20 07:46:26.963476,IAA-230
2058,F:\APPS\CofA,IAA-230@J00342.pdf,2015-03-25 16:24:39.196788,IAA-230
2059,F:\APPS\CofA,IAA-230@J00510.pdf,2015-03-25 16:25:21.036525,IAA-230
2060,F:\APPS\CofA,IAA-230@J00707.pdf,2015-03-25 16:25:56.714182,IAA-230
2061,F:\APPS\CofA,IAA-230@J00715.pdf,2015-03-25 16:27:04.559452,IAA-230
2062,F:\APPS\CofA,IAA-230@K00692.pdf,2015-03-25 16:28:00.907374,IAA-230
2063,F:\APPS\CofA,IAA-230@L00543.pdf,2015-03-25 16:28:44.884338,IAA-230
2064,F:\APPS\CofA,IAA-230@N081922.pdf,2016-06-22 07:03:39.453576,IAA-230
2065,F:\APPS\CofA,IAA-230@N082607.pdf,2017-06-07 13:35:52.443359,IAA-230
2066,F:\APPS\CofA,IAA-230@N083839.pdf,2019-03-22 13:05:28.560517,IAA-230
2067,F:\APPS\CofA,IAA-230@T00108.pdf,2015-03-25 11:03:49.207683,IAA-230
2068,F:\APPS\CofA,IAA-030@E00374Z.pdf,2015-03-24 10:35:36.396921,IAA-030
2069,F:\APPS\CofA,IAA-030@J01218.pdf,2015-03-24 10:37:18.889612,IAA-030
2070,F:\APPS\CofA,IAA-030@N081674.pdf,2016-02-03 13:48:09.984760,IAA-030
2071,F:\APPS\CofA,IAA-030@N082116.pdf,2016-10-17 10:14:18.586300,IAA-030
2072,F:\APPS\CofA,IAA-030@R01255.pdf,2015-03-18 13:35:49.434372,IAA-030
2073,F:\APPS\CofA,ICP-030@CM-3989.pdf,2015-07-24 06:43:55.917225,ICP-030
2074,F:\APPS\CofA,ICP-030@CM-3989_2.pdf,2016-12-12 12:04:08.582690,ICP-030
2075,F:\APPS\CofA,ICP-030@CR-2471.pdf,2017-06-01 13:41:01.849853,ICP-030
2076,F:\APPS\CofA,ICP-030@CT-1392.pdf,2019-03-22 12:42:44.248074,ICP-030
2077,F:\APPS\CofA,ICP-030@J00510.pdf,2015-04-09 15:08:12.429073,ICP-030
2078,F:\APPS\CofA,ICP-030@K00406.pdf,2015-04-09 15:09:01.554103,ICP-030
2079,F:\APPS\CofA,ICP-030@K01083.pdf,2015-04-09 15:11:17.057208,ICP-030
2080,F:\APPS\CofA,ICP-030@L00986.pdf,2015-04-09 15:11:59.496684,ICP-030
2081,F:\APPS\CofA,ICP-030@M01110.pdf,2015-04-09 15:12:42.359363,ICP-030
2082,F:\APPS\CofA,ICP-030@T00108.pdf,2015-02-10 15:44:48.209174,ICP-030
2083,F:\APPS\CofA,ICP-130@CP-0155.pdf,2016-01-19 07:10:14.981820,ICP-130
2084,F:\APPS\CofA,ICP-130@CR-2773.pdf,2017-06-16 15:49:33.695607,ICP-130
2085,F:\APPS\CofA,ICP-130@CT-0992.pdf,2019-03-06 07:17:13.227223,ICP-130
2086,F:\APPS\CofA,ICP-130@IG-0463.pdf,2015-11-05 09:40:37.607252,ICP-130
2087,F:\APPS\CofA,ICP-130@IH-0685.pdf,2015-11-05 09:42:07.531429,ICP-130
2088,F:\APPS\CofA,ICP-130@J00347.pdf,2015-04-23 16:47:29.260922,ICP-130
2089,F:\APPS\CofA,ICP-130@K00149.pdf,2015-04-23 16:48:43.065522,ICP-130
2090,F:\APPS\CofA,ICP-130@K01082.pdf,2015-04-23 16:49:10.085722,ICP-130
2091,F:\APPS\CofA,ICP-130@L01346.pdf,2015-04-23 16:51:00.331922,ICP-130
2092,F:\APPS\CofA,ICP-130@P00623.pdf,2015-04-23 16:52:18.319322,ICP-130
2093,F:\APPS\CofA,ICP-130@R01255.pdf,2015-03-13 10:49:09.315734,ICP-130
2094,F:\APPS\CofA,ICP-330@AU-00688.pdf,2015-04-17 09:58:14.026000,ICP-330
2095,F:\APPS\CofA,ICP-330@AU-01002.pdf,2019-10-01 10:55:06.889024,ICP-330
2096,F:\APPS\CofA,ICP-430@AU-00057.pdf,2015-04-27 08:49:19.950000,ICP-430
2097,F:\APPS\CofA,ICP-430@AU-01118.pdf,2017-02-24 14:53:46.714831,ICP-430
2098,F:\APPS\CofA,ICP-430@AU-01347.pdf,2019-02-05 11:42:02.656610,ICP-430
2099,F:\APPS\CofA,IAA-240@0006479624.pdf,2019-07-22 07:46:54.397148,IAA-240
2100,F:\APPS\CofA,IAA-240@J00470.pdf,2015-03-26 10:24:34.717145,IAA-240
2101,F:\APPS\CofA,IAA-240@K00130.pdf,2015-03-26 10:25:51.048923,IAA-240
2102,F:\APPS\CofA,IAA-240@K00654.pdf,2015-03-26 10:26:26.617379,IAA-240
2103,F:\APPS\CofA,IAA-240@K01311.pdf,2015-03-26 10:27:09.143252,IAA-240
2104,F:\APPS\CofA,IAA-240@L01217.pdf,2015-03-26 10:27:43.182670,IAA-240
2105,F:\APPS\CofA,IAA-240@M01089.pdf,2015-03-26 10:28:24.210933,IAA-240
2106,F:\APPS\CofA,IAA-240@N081888.pdf,2016-05-27 12:02:19.997916,IAA-240
2107,F:\APPS\CofA,IAA-240@N082202.pdf,2017-04-24 11:57:13.094080,IAA-240
2108,F:\APPS\CofA,IAA-240@N082992.pdf,2017-12-07 10:16:31.571684,IAA-240
2109,F:\APPS\CofA,IAA-240@T00635.pdf,2015-07-06 10:51:57.314525,IAA-240
2110,F:\APPS\CofA,IAA-040@J00183.pdf,2015-03-24 16:40:15.170723,IAA-040
2111,F:\APPS\CofA,IAA-040@K00368.pdf,2015-03-24 12:37:04.061124,IAA-040
2112,F:\APPS\CofA,IAA-040@L00895.pdf,2015-03-24 12:38:19.843794,IAA-040
2113,F:\APPS\CofA,IAA-040@N082532.pdf,2017-04-27 12:02:11.625839,IAA-040
2114,F:\APPS\CofA,ICP-040@0006477757.pdf,2019-07-12 13:15:35.645712,ICP-040
2115,F:\APPS\CofA,ICP-040@CM-3673.pdf,2015-07-09 16:45:30.237269,ICP-040
2116,F:\APPS\CofA,ICP-040@CP-4600.pdf,2016-09-12 13:29:20.037419,ICP-040
2117,F:\APPS\CofA,ICP-040@CR-5483.pdf,2017-11-28 07:07:07.443580,ICP-040
2118,F:\APPS\CofA,ICP-040@CS-5885.pdf,2018-12-04 07:42:08.430496,ICP-040
2119,F:\APPS\CofA,ICP-040@J00470.pdf,2015-04-15 10:17:18.055657,ICP-040
2120,F:\APPS\CofA,ICP-040@K00130.pdf,2015-04-15 10:17:54.702057,ICP-040
2121,F:\APPS\CofA,ICP-040@K00654.pdf,2015-04-15 10:18:35.044657,ICP-040
2122,F:\APPS\CofA,ICP-040@K01311.pdf,2015-04-15 10:19:14.420057,ICP-040
2123,F:\APPS\CofA,ICP-040@L01217.pdf,2015-04-15 10:19:59.381257,ICP-040
2124,F:\APPS\CofA,ICP-040@M01089.pdf,2015-04-15 10:22:03.200457,ICP-040
2125,F:\APPS\CofA,ICP-040@P01281.pdf,2015-04-15 10:22:51.759857,ICP-040
2126,F:\APPS\CofA,ICP-040@T00635.pdf,2015-03-25 10:10:12.726192,ICP-040
2127,F:\APPS\CofA,ICP-140@0006494853.pdf,2019-10-14 08:51:21.882284,ICP-140
2128,F:\APPS\CofA,ICP-140@CM-3593.pdf,2015-07-06 16:05:54.491679,ICP-140
2129,F:\APPS\CofA,ICP-140@CS-0888.pdf,2018-02-27 12:53:43.029198,ICP-140
2130,F:\APPS\CofA,ICP-140@J00507.pdf,2015-04-28 16:51:01.093546,ICP-140
2131,F:\APPS\CofA,ICP-140@K00141.pdf,2015-04-28 16:51:38.943146,ICP-140
2132,F:\APPS\CofA,ICP-140@K00368.pdf,2015-04-28 16:52:05.635746,ICP-140
2133,F:\APPS\CofA,ICP-140@L00895.pdf,2015-04-28 16:52:33.079146,ICP-140
2134,F:\APPS\CofA,ICP-140@M00571.pdf,2015-04-28 16:52:57.045746,ICP-140
